"   ","PRODUCT_NAME","TRAD_NAME","ID","SMALL_GENERIC_ID","CHILD_USE_LEVEL","CHILD_AGE_UNIT","CHILD_AGE","PREGNANT_FLAG","PREGNANT_USE_LEVEL","AGED_LIVER_KIDNEY","AGED_USE_LEVEL","COMMENTS"
"4879","阿司匹林维C肠溶胶囊","","DR87493","DS20021","2","M","3","1","2","","",""
"4880","阿司匹林维C肠溶胶囊","","DR87493","DS20021","2","M","3","2","2","","",""
"4881","阿司匹林维生素C泡腾片","阿西乐","DR87498","DS20022","1","Y","14","","","","",""
"4882","阿司匹林维生素C泡腾片","阿西乐","DR87498","DS20022","2","M","3","","","","",""
"4883","阿司匹林锌胶囊","","DR87499","DS20023","1","Y","14","1","2","","1",""
"4884","阿司匹林锌胶囊","","DR87499","DS20023","1","Y","14","2","2","","1",""
"4885","阿司匹林锌胶囊","","DR87499","DS20023","2","M","3","1","2","","1",""
"4886","阿司匹林锌胶囊","","DR87499","DS20023","2","M","3","2","2","","1",""
"4887","阿托伐他汀钙分散片","百科","DR87504","DS1849","","","","","","","",""
"4888","阿魏酸哌嗪胶囊","","DR87514","DS2642","","","","","","","",""
"4889","阿昔洛韦氯化钠注射液","洁罗维","DR87524","DS20028","","","","","","","",""
"4890","阿昔洛韦软膏","","DR87529","DS465","","","","2","1","","",""
"4891","阿昔洛韦软膏","","DR87529","DS465","","","","1","1","","",""
"4892","阿昔洛韦注射液","","DR87531","DS465","","","","","","","",""
"4893","阿佐塞米片","雅利","DR87537","DS20030","1","D","28","1","1","","",""
"4894","阿佐塞米片","雅利","DR87537","DS20030","1","D","28","2","1","","",""
"4895","艾地苯醌片","","DR87539","DS20032","","","","1","2","","",""
"4896","艾地苯醌片","","DR87539","DS20032","","","","2","1","","",""
"4897","艾拉莫德片","艾得辛","DR87540","DS20033","","","","1","2","","",""
"4898","艾拉莫德片","艾得辛","DR87540","DS20033","","","","2","1","","",""
"4899","艾司唑仑注射液","","DR87544","DS533","","","","","","","",""
"4900","安眠酮片","","DR87548","DS20038","","","","1","2","","",""
"4901","安钠咖注射液","","DR87551","DS20040","","","","","","","",""
"4902","氨苄西林丙磺舒颗粒","","DR87571","DS2726","","","","","","","",""
"4903","氨苄西林丙磺舒口腔崩解片","","DR87572","DS2726","2","Y","2","1","1","","",""
"4904","氨苄西林丙磺舒口腔崩解片","","DR87572","DS2726","2","Y","2","2","1","","",""
"4905","氨苄西林胶囊","","DR87574","DS20048","2","Y","2","1","1","","",""
"4906","氨苄西林胶囊","","DR87574","DS20048","2","Y","2","2","1","","",""
"4907","氨碘肽注射液","","DR87582","DS1228","","","","1","0","","",""
"4908","氨碘肽注射液","","DR87582","DS1228","","","","2","0","","",""
"4909","氨酚巴妥片","","DR87586","DS20062","1","Y","3","1","1","","1",""
"4910","氨酚巴妥片","","DR87586","DS20062","1","Y","3","2","1","","1",""
"4911","氨酚柴胡注射液","","DR87588","DS20064","","","","","","","",""
"4912","氨酚甲硫氨酸胶囊","","DR87591","DS20065","","","","","","","",""
"4913","氨酚咖匹林片","","DR87594","DS20067","","","","","","","",""
"4914","氨酚拉明口服溶液","泰诺安","DR87595","DS20068","2","Y","12","2","1","","",""
"4915","氨酚拉明口服溶液","泰诺安","DR87595","DS20068","2","Y","12","1","1","","",""
"4916","氨酚麻美口服溶液","","DR87600","DS20073","","","","","","","",""
"4917","氨酚美芬伪麻分散片","","DR87602","DS20078","","","","","","","",""
"4918","氨酚美伪麻片","","DR87603","DS22553","","","","2","1","","",""
"4919","氨酚美伪麻片","","DR87603","DS22553","","","","1","1","","",""
"4920","氨酚那敏片、维B1那敏片复合包装","","DR87605","DS20083","","","","","","","",""
"4921","氨酚帕马溴片","艾佳","DR87607","DS20085","2","Y","12","","","","",""
"4922","氨酚曲麻片","氨酚曲麻片","DR87611","DS20089","","","","","","","",""
"4923","氨酚沙芬口服溶液","","DR87613","DS20091","","","","","","","",""
"4924","氨酚维C分散片","","DR87616","DS20093","","","","","","","",""
"4925","氨酚伪麻分散片","","DR87618","DS752","","","","1","1","","",""
"4926","氨酚伪麻分散片","","DR87618","DS752","","","","2","1","","",""
"4927","氨酚伪麻咀嚼片","","DR87621","DS752","","","","","","","",""
"4928","氨酚伪麻那敏泡腾颗粒","","DR87633","DS162","","","","2","1","","",""
"4929","氨酚伪麻那敏泡腾颗粒","","DR87633","DS162","","","","1","1","","",""
"4930","氨酚伪麻那敏片(Ⅲ)","","DR87637","DS20103","","","","","","","",""
"4931","氨酚异丙嗪注射液","氨酚异丙嗪注射液","DR87640","DS20106","1","M","3","2","1","","1",""
"4932","氨酚异丙嗪注射液","氨酚异丙嗪注射液","DR87640","DS20106","1","M","3","1","1","","1",""
"4933","氨基己酸氯化钠注射液","","DR87645","DS20109","","","","1","1","","",""
"4934","氨基葡萄糖胶囊","奥泰灵","DR87648","DS1229","","","","2","1","","",""
"4935","氨基葡萄糖胶囊","奥泰灵","DR87648","DS1229","","","","1","1","","",""
"4936","氨基酸注射液","","DR87650","DS20114","","","","","","","",""
"4937","氨咖甘片","","DR87660","DS20119","1","Y","4","1","2","","1",""
"4938","氨咖甘片","","DR87660","DS20119","1","Y","4","2","2","","1",""
"4939","氨咖黄敏口服溶液","","DR87663","DS1592","","","","","","","",""
"4940","氨咖柳胺片","","DR87665","DS20120","","","","","","","",""
"4941","氨硫脲片","","DR87675","DS20126","","","","","","","",""
"4942","氨麻苯美片","","DR87680","DS20127","","","","","","","",""
"4943","氨麻美敏干混悬剂","蓓力德","DR87681","DS20128","1","Y","6","1","1","","",""
"4944","氨麻美敏干混悬剂","蓓力德","DR87681","DS20128","1","Y","6","2","1","","",""
"4945","氨麻美敏口服溶液","祺尔百服咛","DR87683","DS20128","","","","","","","",""
"4946","氨麻溴敏缓释片","","DR87688","DS20132","","","","","","","",""
"4947","氨溴特罗片","","DR87696","DS20133","1","Y","12","1","1","","0",""
"4948","氨溴特罗片","","DR87696","DS20133","1","Y","12","2","1","","0",""
"4949","氨愈美麻片","","DR87698","DS20134","","","","","","","",""
"4950","奥芬溴铵片","","DR87701","DS20136","1","Y","14","2","1","","",""
"4951","奥芬溴铵片","","DR87701","DS20136","1","Y","14","1","1","","",""
"4952","奥拉米特片","","DR87704","DS20137","","","","","","","",""
"4953","奥利司他胶囊","奥利司他胶囊","DR87707","DS20138","1","Y","18","2","1","","",""
"4954","奥利司他胶囊","奥利司他胶囊","DR87707","DS20138","1","Y","18","1","2","","",""
"4955","奥利司他片","","DR87708","DS20138","","","","2","1","","",""
"4956","奥利司他片","","DR87708","DS20138","","","","1","2","","",""
"4957","奥沙拉秦钠胶囊","","DR87715","DS20142","","","","","","","",""
"4958","奥沙普秦胶囊","奥沙普秦胶囊","DR87721","DS20143","","","","","","","",""
"4959","奥沙普秦片","","DR87722","DS20143","","","","","","","",""
"4960","奥硝唑阴道栓","","DR87732","DS1963","","","","","","","",""
"4961","八维钙锌片","","DR87737","DS20146","","","","","","","",""
"4962","巴柳氮钠颗粒","","DR87739","DS20148","","","","","","","",""
"4963","白葡奈氏菌片","","DR87745","DS20151","","","","","","","",""
"4964","棓丙酯注射液","亿得","DR87756","DS20153","","","","","","","",""
"4965","胞二磷胆碱注射液","","DR87759","DS21884","","","","","","","",""
"4966","薄荷桉油含片(Ⅱ)","","DR87767","DS20158","","","","","","","",""
"4967","薄荷喉片","","DR87768","DS13412","","","","","","","",""
"4968","薄荷茴桉苯甲酸钠含片","","DR87769","DS20159","","","","","","","",""
"4969","贝敏伪麻胶囊","","DR87776","DS481","1","Y","12","2","1","","1",""
"4970","贝敏伪麻胶囊","","DR87776","DS481","1","Y","12","1","1","","1",""
"4971","贝诺酯颗粒","","DR87781","DS20165","","","","","","","",""
"4972","倍他胡萝卜素软胶囊","","DR87786","DS22796","","","","1","1","","",""
"4973","倍他胡萝卜素软胶囊","","DR87786","DS22796","","","","2","1","","",""
"4974","倍他胡萝卜素咀嚼片","","DR87787","DS22796","","","","1","1","","",""
"4975","倍他胡萝卜素咀嚼片","","DR87787","DS22796","","","","2","1","","",""
"4976","倍他米松乳膏","","DR87791","DS1822","","","","","","","",""
"4977","本芴醇软胶囊","","DR87793","DS20168","","","","","","","",""
"4978","苯丙氨酯片","","DR87797","DS20170","","","","","","","",""
"4979","苯酚伪麻片","苯酚伪麻片","DR87803","DS20172","","","","2","1","","",""
"4980","苯酚伪麻片","苯酚伪麻片","DR87803","DS20172","","","","1","1","","",""
"4981","苯甲醇注射液","","DR87811","DS20176","","","","","","","",""
"4982","苯甲酸苄酯凝胶","","DR87813","DS20177","","","","","","","",""
"4983","苯噻啶片","","DR87818","DS20179","","","","1","2","","",""
"4984","苯扎氯铵溶液","","DR87831","DS20183","","","","","","","",""
"4985","苯扎氯铵贴","","DR87832","DS20183","","","","","","","",""
"4986","苯扎溴铵酊","","DR87833","DS20184","","","","","","","",""
"4987","苯佐卡因含片","","DR87835","DS20185","","","","","","","",""
"4988","比沙可啶片","","DR87842","DS20187","","","","1","2","","",""
"4989","比沙可啶片","","DR87842","DS20187","","","","2","1","","",""
"4990","比沙可啶栓","","DR87843","DS20187","","","","","","","",""
"4991","吡拉西坦口服溶液","","DR87851","DS534","2","D","28","1","2","","",""
"4992","吡拉西坦葡萄糖注射液","路思齐","DR87855","DS20190","2","D","28","1","2","","",""
"4993","吡拉西坦葡萄糖注射液","路思齐","DR87855","DS20190","2","D","28","2","2","","",""
"4994","吡硫翁钠乳膏","","DR87858","DS20191","","","","","","","1",""
"4995","吡罗昔康搽剂","","DR87859","DS532","1","Y","14","1","1","","",""
"4996","吡罗昔康搽剂","","DR87859","DS532","1","Y","14","2","1","","",""
"4997","吡罗昔康胶囊","","DR87861","DS532","2","Y","14","2","1","","1",""
"4998","吡罗昔康胶囊","","DR87861","DS532","2","Y","14","1","2","","1",""
"4999","吡罗昔康凝胶","基克","DR87862","DS532","1","Y","14","1","1","","",""
"5000","吡罗昔康凝胶","基克","DR87862","DS532","1","Y","14","2","1","","",""
"5001","吡罗昔康注射液","","DR87866","DS532","2","Y","14","2","1","","1",""
"5002","吡罗昔康注射液","","DR87866","DS532","2","Y","14","1","2","","1",""
"5003","吡嘧司特钾分散片","尼尔平","DR87868","DS1918","","","","1","2","","0",""
"5004","吡嘧司特钾分散片","尼尔平","DR87868","DS1918","","","","2","2","","0",""
"5005","吡嘧司特钾片","普利敏","DR87869","DS1918","","","","2","2","","",""
"5006","吡嘧司特钾片","普利敏","DR87869","DS1918","","","","1","2","","",""
"5007","铋镁豆蔻片","","DR87879","DS20193","","","","1","2","","",""
"5008","扁桃酸栓","","DR87881","DS20195","","","","","","","",""
"5009","苄达赖氨酸滴眼液","","DR87882","DS20196","","","","","","","",""
"5010","冰樟桉氟轻松贴膏","","DR87887","DS20200","","","","","","","",""
"5011","丙谷胺胶囊","","DR87892","DS20201","","","","","","","",""
"5012","丙酸倍氯米松粉雾剂","","DR87902","DS2187","","","","1","1","","",""
"5013","丙酸氟替卡松乳膏","","DR87908","DS744","2","Y","1","2","1","","",""
"5014","丙酸氟替卡松乳膏","","DR87908","DS744","2","Y","1","1","2","","",""
"5015","丙酸交沙霉素颗粒","贝贝莎","DR87911","DS20205","","","","","","","",""
"5016","丙戊酸钠口服溶液","","DR87918","DS1753","1","Y","18","2","1","","",""
"5017","丙戊酸钠口服溶液","","DR87918","DS1753","1","Y","18","1","1","","",""
"5018","丙戊酸钠片","","DR87919","DS1753","","","","2","1","","",""
"5019","丙戊酸钠片","","DR87919","DS1753","","","","1","1","","",""
"5020","丙戊酰胺栓","","DR87923","DS20206","","","","","","","",""
"5021","丙氧氨酚复方片","","DR87924","DS20208","1","Y","7","","","","",""
"5022","玻璃酸钠滴眼液","爱丽","DR87927","DS3406","","","","","","","",""
"5023","布洛芬干混悬剂","","DR87937","DS1581","","","","2","2","","","为儿童专用药"
"5024","布洛芬干混悬剂","","DR87937","DS1581","","","","1","2","","","为儿童专用药"
"5025","布洛芬干混悬剂","","DR87937","DS1581","","","","2","2","","","为儿童专用药"
"5026","布洛芬干混悬剂","","DR87937","DS1581","","","","1","2","","","为儿童专用药"
"5027","布洛芬缓释片","抚尔达","DR87940","DS1581","","","","2","2","","","为儿童专用药"
"5028","布洛芬缓释片","抚尔达","DR87940","DS1581","","","","1","2","","","为儿童专用药"
"5029","布洛芬缓释片","抚尔达","DR87940","DS1581","","","","2","2","","","为儿童专用药"
"5030","布洛芬缓释片","抚尔达","DR87940","DS1581","","","","1","2","","","为儿童专用药"
"5031","布洛芬口服溶液","","DR87946","DS1581","","","","","","","","为儿童专用药"
"5032","布洛芬口服溶液","","DR87946","DS1581","","","","","","","","为儿童专用药"
"5033","布洛芬凝胶","","DR87949","DS1581","","","","","","","","为儿童专用药"
"5034","布洛芬凝胶","","DR87949","DS1581","","","","","","","","为儿童专用药"
"5035","布洛芬泡腾片","芬克","DR87950","DS1581","1","M","6","2","1","","","为儿童专用药"
"5036","布洛芬泡腾片","芬克","DR87950","DS1581","1","M","6","1","1","","","为儿童专用药"
"5037","布洛芬泡腾片","芬克","DR87950","DS1581","1","M","6","2","1","","","为儿童专用药"
"5038","布洛芬泡腾片","芬克","DR87950","DS1581","1","M","6","1","1","","","为儿童专用药"
"5039","布洛伪麻分散片","伯舒","DR87955","DS61","","","","1","2","","1",""
"5040","布洛伪麻分散片","伯舒","DR87955","DS61","","","","2","2","","1",""
"5041","布洛伪麻缓释片","敢宁","DR87958","DS61","","","","1","2","","1",""
"5042","布洛伪麻缓释片","敢宁","DR87958","DS61","","","","2","2","","1",""
"5043","布洛伪麻颗粒","","DR87962","DS61","","","","2","2","","",""
"5044","布洛伪麻颗粒","","DR87962","DS61","","","","1","2","","",""
"5045","布洛伪麻那敏片","","DR87964","DS20219","","","","","","","",""
"5046","参芪鱼肝油凝胶","","DR87970","DS20220","","","","","","","",""
"5047","参维灵片","","DR87971","DS20221","","","","","","","",""
"5048","茶苯海明缓释胶囊","","DR87980","DS213","1","Y","12","1","1","","1",""
"5049","茶苯海明缓释胶囊","","DR87980","DS213","1","Y","12","2","1","","1",""
"5050","茶苯海明缓释胶囊","","DR87980","DS213","2","D","28","1","1","","1",""
"5051","茶苯海明缓释胶囊","","DR87980","DS213","2","D","28","2","1","","1",""
"5052","茶碱麻黄碱片","茶碱麻黄碱片","DR87987","DS20226","","","","1","2","","",""
"5053","茶碱麻黄碱片","茶碱麻黄碱片","DR87987","DS20226","","","","2","2","","",""
"5054","茶新那敏片","","DR87991","DS20230","","","","2","1","","",""
"5055","茶新那敏片","","DR87991","DS20230","","","","1","1","","",""
"5056","茶愈胶囊","","DR87992","DS20232","","","","2","1","","",""
"5057","茶愈胶囊","","DR87992","DS20232","","","","1","1","","",""
"5058","肠多糖片","","DR87993","DS20233","","","","","","","",""
"5059","肠内营养混悬液(TPF-FOS)","","DR87995","DS21939","1","Y","1","","","","",""
"5060","肠内营养混悬液(TP-MCT)","","DR88000","DS20247","1","Y","1","","","","",""
"5061","肠内营养混悬液(TPSPA)","士强","DR88001","DS20248","2","Y","1","","","","",""
"5062","肠内营养乳剂(TPF)","瑞先","DR88004","DS3383","","","","2","0","","0",""
"5063","肠内营养乳剂(TPF)","瑞先","DR88004","DS3383","","","","1","0","","0",""
"5064","肠内营养乳剂(TPF-T)","","DR88006","DS21939","","","","1","0","","0",""
"5065","肠内营养乳剂(TPF-T)","","DR88006","DS21939","","","","2","0","","0",""
"5066","橙皮糖浆","","DR88009","DS20253","","","","","","","",""
"5067","虫草被孢菌胶囊","","DR88011","DS20261","","","","","","","",""
"5068","虫草胶雷菌口服溶液","","DR88012","DS20262","","","","","","","",""
"5069","穿琥宁氯化钠注射液","","DR88014","DS20267","","","","1","1","","",""
"5070","穿琥宁注射液","","DR88015","DS20265","","","","1","1","","",""
"5071","垂体后叶粉散","","DR88016","DS1612","","","","1","2","","",""
"5072","雌二醇凝胶","","DR88020","DS19937","","","","","","","",""
"5073","雌三醇栓","","DR88021","DS20272","","","","","","","",""
"5074","次硝酸铋片","","DR88026","DS20277","","","","","","","",""
"5075","醋氨己酸锌片","","DR88031","DS20278","","","","","","","",""
"5076","醋甲唑胺片","","DR88032","DS20279","","","","","","","",""
"5077","醋氯芬酸缓释片","","DR88037","DS3084","","","","","","","",""
"5078","醋羟胺酸胶囊","","DR88040","DS20280","","","","1","2","","",""
"5079","醋酸地塞米松粘贴片","","DR88046","DS1627","1","Y","14","2","1","","",""
