"   ","ID","ITEM_NAME","RATIO0","ID1","ITEM1","RATIO1","ID2","ITEM2","RATIO2","ID3","ITEM3","RATIO3","ID4","ITEM4","CNT","RATIO4"
"484","VI4958","听性脑干反应","0.0299","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"485","VI4364","耳鸣检查","0.2786","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"486","VI2607","上鼓室冲洗术","0.005","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"487","VI2604","电耳镜检查","0.0348","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"488","VI2603","耳纤维内镜检查","0.0249","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"489","VI2593","平衡试验","0.0448","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"490","VI2588","稳态听觉诱发反应","0.0199","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"491","VI2582","声导抗测听","0.806","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"492","VI2577","自描听力检查","0.2886","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"493","VI2576","纯音听阈测定","0.2637","VI2575","耳部诊疗","0.3496","VI2574","4．耳鼻咽喉","0.0084","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"494","VI2482","视野检查","0.8774","VI2481","视野检查","0.0657","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"495","VI2443","馒头餐糖耐量试验","0.0045","VI2441","胰岛功能试验","0.9106","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"496","VI2449","连续动态血糖监测","0.0024","VI2441","胰岛功能试验","0.9106","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"497","VI2448","电脑血糖监测","0.9816","VI2441","胰岛功能试验","0.9106","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"498","VI2445","胰岛素释放试验","0.0044","VI2441","胰岛功能试验","0.9106","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"499","VI2442","葡萄糖耐量试验","0.0165","VI2441","胰岛功能试验","0.9106","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"500","VI2470","胰岛素泵持续皮下注射胰岛素","0.0302","VI2469","其它","0.0531","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"501","VI2461","氨苯喋啶试验","0.0968","VI2450","肾上腺皮质功能试验","0.0019","VI2416","2．内分泌系统","0.2381","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"502","VI2381","脑电图","0.3178","VI2380","脑电图","0.4649","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"503","VI2393","体感诱发电位","0.2169","VI2392","体感诱发电位","0.0116","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"504","VI2395","事件相关电位","0.0063","VI2394","事件相关电位","0.022","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"505","VI2401","腰椎穿刺术","0.5703","VI4933","腰椎穿刺术","0.0178","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"506","VI2399","颅内压监测","0.5296","VI2398","颅内压监测","0.0353","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"507","VI5459","防褥疮床垫加收","0.0091","VI4911","翻身床治疗","0.9816","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"508","VI2104","气垫床加收","0.8968","VI4911","翻身床治疗","0.9816","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"509","VI2024","新生儿复苏","0.5","VI2021","新生儿特殊诊疗","0.0299","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"510","VI2032","新生儿辐射抢救治疗","1","VI2021","新生儿特殊诊疗","0.0299","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"511","VI1984","产前检查","0.1194","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"512","VI1987","胎心监测","0.0896","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"513","VI1967","外阴病光照射治疗","0.0149","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"514","VI2013","药物性引产处置术","0.0149","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"515","VI1998","胎盘成熟度检测","0.0448","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"516","VI1989","胎儿脐血流监测","0.0448","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"517","VI1982","妇科特殊治疗","0.1642","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"518","VI1974","宫颈内口探查术","0.0746","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"519","VI1973","宫颈扩张术","0.0299","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"520","VI1971","宫颈活检术","0.0299","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"521","VI1970","阴道灌洗上药","0.4328","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"522","VI1965","荧光检查","0.3134","VI4891","女性生殖系统及孕产诊疗","1","VI1963","12．女性生殖系统及孕产(含新生儿诊疗)","0.001","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"523","VI1833","食管狭窄扩张术","0.0345","VI1824","食管诊疗","0.0078","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"524","VI1829","纤维食管镜检查","0.9655","VI1824","食管诊疗","0.0078","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"525","VI4875","超细内镜检查","0.5443","VI1836","胃肠道诊疗","0.8952","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"526","VI1848","超声胃镜检查术","0.0006","VI1836","胃肠道诊疗","0.8952","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"527","VI1837","胃肠电图","0.0057","VI1836","胃肠道诊疗","0.8952","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"528","VI1843","经胃镜特殊治疗","0.0557","VI1836","胃肠道诊疗","0.8952","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"529","VI1842","纤维胃十二指肠镜检查","0.4515","VI1836","胃肠道诊疗","0.8952","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"530","VI1854","小肠镜检查","0.0083","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"531","VI4876","乙状结肠镜检查","0.2646","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"532","VI1858","经内镜结肠治疗","0.1073","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"533","VI1853","经十二指肠镜胆道结石取出术","0.0037","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"534","VI1865","结肠转运功能检查","0.5606","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"535","VI1859","经肠镜特殊治疗","0.0407","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"536","VI1855","纤维结肠镜检查","0.9232","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"537","VI1851","经胃镜胃肠置管术","0.0009","VI1850","十二指肠、小肠、结肠","0.2913","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"538","VI1867","直肠镜检查","0.4803","VI1866","直肠肛门诊疗","0.041","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"539","VI1869","肛门指检","0.5197","VI1866","直肠肛门诊疗","0.041","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"540","VI1875","可控定量三氧直肠灌注免疫诱导疗法","0.0789","VI1866","直肠肛门诊疗","0.041","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"541","VI1868","肛门镜检查","0.1579","VI1866","直肠肛门诊疗","0.041","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"542","VI5455","经电子内镜食管胃十二指肠黏膜切除术(EMR)","0.4118","VI1877","消化系统其他诊疗","0.0046","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"543","VI1885","胆道镜检查","0.0588","VI1877","消化系统其他诊疗","0.0046","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"544","VI1878","腹腔穿刺术","0.4118","VI1877","消化系统其他诊疗","0.0046","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"545","VI1891","经内镜鼻胆管引流术（ENBD）","0.0588","VI1877","消化系统其他诊疗","0.0046","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"546","VI1890","经内镜胆管内引流术＋支架置入术","0.0588","VI1877","消化系统其他诊疗","0.0046","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"547","VI1882","肝穿刺术","0.0588","VI1877","消化系统其他诊疗","0.0046","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"548","VI1802","可控定量三氧免疫诱导自体血回输治疗","0.9714","VI1800","自体血回收","0.6818","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"549","VI1801","术中自体血回输","0.019","VI1800","自体血回收","0.6818","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"550","VI1762","动脉内压力监测","0.0177","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"551","VI1752","心阻抗图","0.0413","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"552","VI1749","心电图踏车负荷试验","0.0001","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"553","VI1760","肺动脉压和右心房压力监测","0.0006","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"554","VI1757","动态血压监测","0.2566","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"555","VI1750","心电向量图","0.0226","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"556","VI1746","心电事件记录","0.0085","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"557","VI4861","心电图药物负荷试验","0.0001","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"558","VI4360","无创阻抗法心搏出量测定","0","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"559","VI1766","血氧饱和度监测","0.1351","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"560","VI1765","指脉氧监测","0.1118","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"561","VI1764","周围静脉压测定","0.0003","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"562","VI1759","心输出量测定","0.0001","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"563","VI1758","心电监测","0.1321","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"564","VI1756","心率变异性分析","0.1657","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"565","VI1748","心电监测电话传输","0.0028","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"566","VI1747","遥测心电监护","0.006","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
"567","VI1744","频谱心电图","0.0335","VI1737","心电生理和心功能检查","1","VI1736","7．心脏及血管系统","0.9478","VI2993","（一）临床各系统诊疗","0.2347","","","",""
