,product_name,trad_name,generic_name,generic_id,real,real_name
3783,乌梅丸,乌梅丸,乌梅丸,DS17548,乌梅丸,乌梅丸
3784,补肾防喘片,,补肾防喘片,DS13215,补肾防喘片,补肾防喘片
3785,五苓散,五苓散,五苓散,DS12643,五苓散,五苓散
3786,补血宁神片,,补血宁神片,DS12503,补血宁神片,补血宁神片
3787,乌拉地尔缓释胶囊,乌拉地尔缓释胶囊,乌拉地尔,DS927,乌拉地尔缓释胶囊,乌拉地尔缓释胶囊
3788,补血益母丸,,补血益母丸,DS17589,补血益母丸,补血益母丸
3789,健儿消积贴,健儿消积贴,健儿消积贴,DS13271,健儿消积贴,健儿消积贴
3790,参贝北瓜膏,,参贝北瓜膏,DS14359,参贝北瓜膏,参贝北瓜膏
3791,参贝北瓜颗粒,,参贝北瓜颗粒,DS16017,参贝北瓜颗粒,参贝北瓜颗粒
3792,参红祛瘀散结胶囊,圣保堂,参红祛瘀散结胶囊,DS15240,参红祛瘀散结胶囊,参红祛瘀散结胶囊
3793,健胃愈疡胶囊,健胃愈疡胶囊,健胃愈疡胶囊,DS15790,健胃愈疡胶囊,健胃愈疡胶囊
3794,参棘软膏,,参棘软膏,DS17260,参棘软膏,参棘软膏
3795,延参健胃胶囊,延参健胃胶囊,延参健胃胶囊,DS18632,延参健胃胶囊,延参健胃胶囊
3796,参蓝口服液,华卫,参蓝口服液,DS14883,参蓝口服液,参蓝口服液
3797,木香分气丸,,木香分气丸,DS12328,木香分气丸,木香分气丸
3798,脾胃舒丸,脾胃舒丸,脾胃舒丸,DS12332,脾胃舒丸,脾胃舒丸
3799,平安丸,,平安丸,DS12333,平安丸,平安丸
3800,消炎镇痛膏,,消炎镇痛膏,DS16587,消炎镇痛膏,消炎镇痛膏
3801,雪上花搽剂,,雪上花搽剂,DS16592,雪上花搽剂,雪上花搽剂
3802,肿痛凝胶,肿痛凝胶,肿痛凝胶,DS16596,肿痛凝胶,肿痛凝胶
3803,银胡抗感合剂,,银胡抗感合剂,DS16615,银胡抗感合剂,银胡抗感合剂
3804,治感佳片,治感佳片,治感佳片,DS16619,治感佳片,治感佳片
3805,暖脐膏,,暖脐膏,DS16653,暖脐膏,暖脐膏
3806,暖胃舒乐胶囊,,暖胃舒乐胶囊,DS16654,暖胃舒乐胶囊,暖胃舒乐胶囊
3807,暖胃舒乐颗粒,,暖胃舒乐颗粒,DS16655,暖胃舒乐颗粒,暖胃舒乐颗粒
3808,帕朱胶囊,帕朱胶囊,帕朱胶囊,DS16657,帕朱胶囊,帕朱胶囊
3809,帕朱丸,帕朱丸,帕朱丸,DS16658,帕朱丸,帕朱丸
3810,清艾条,,清艾条,DS16661,清艾条,清艾条
3811,肉桂油,,肉桂油,DS16662,肉桂油,肉桂油
3812,麝香暖脐膏,,麝香暖脐膏,DS16664,麝香暖脐膏,麝香暖脐膏
3813,十香丸,,十香丸,DS16666,十香丸,十香丸
3814,四味光明盐汤散,四味光明盐汤散,四味光明盐汤散,DS16669,四味光明盐汤散,四味光明盐汤散
3815,胃活灵片,,胃活灵片,DS16673,胃活灵片,胃活灵片
3816,胃痛定胶囊,,胃痛定胶囊,DS16677,胃痛定胶囊,胃痛定胶囊
3817,胃炎宁颗粒,,胃炎宁颗粒,DS16679,胃炎宁颗粒,胃炎宁颗粒
3818,温胃止痛膏,温胃止痛膏,温胃止痛膏,DS16685,温胃止痛膏,温胃止痛膏
3819,温中止泻丸,温中止泻丸,温中止泻丸,DS16686,温中止泻丸,温中止泻丸
3820,小儿敷脐止泻散,小儿敷脐止泻散,小儿敷脐止泻散,DS16689,小儿敷脐止泻散,小儿敷脐止泻散
3821,小儿暖脐膏,,小儿暖脐膏,DS16692,小儿暖脐膏,小儿暖脐膏
3822,雪山胃宝胶囊,,雪山胃宝胶囊,DS16693,雪山胃宝胶囊,雪山胃宝胶囊
3823,雪山胃宝丸,,雪山胃宝丸,DS16694,雪山胃宝丸,雪山胃宝丸
3824,竹叶椒片,,竹叶椒片,DS16698,竹叶椒片,竹叶椒片
3825,助消膏,,助消膏,DS16699,助消膏,助消膏
3826,痧气丸,,痧气丸,DS16708,痧气丸,痧气丸
3827,痧药,,痧药,DS16709,痧药,痧药
3828,苏合丸,,苏合丸,DS16711,苏合丸,苏合丸
3829,通关散,,通关散,DS16712,通关散,通关散
3830,武红灵散,,武红灵散,DS16714,武红灵散,武红灵散
3831,薄荷素油,,薄荷素油,DS16723,薄荷素油,薄荷素油
3832,局方至宝散,局方至宝散,局方至宝散,DS16730,局方至宝散,局方至宝散
3833,牛黄镇惊丸,,牛黄镇惊丸,DS16737,牛黄镇惊丸,牛黄镇惊丸
3834,珍龙醒脑胶囊,,珍龙醒脑胶囊,DS16748,珍龙醒脑胶囊,珍龙醒脑胶囊
3835,强力感冒片,,强力感冒片,DS16767,强力感冒片,强力感冒片
3836,银菊清解片,,银菊清解片,DS16769,银菊清解片,银菊清解片
3837,散痰宁滴丸,,散痰宁滴丸,DS16775,散痰宁滴丸,散痰宁滴丸
3838,息咳糖浆,,息咳糖浆,DS16789,息咳糖浆,息咳糖浆
3839,消咳胶囊,,消咳胶囊,DS16791,消咳胶囊,消咳胶囊
3840,远志滴丸,,远志滴丸,DS16806,远志滴丸,远志滴丸
3841,苑叶止咳糖浆,,苑叶止咳糖浆,DS16810,苑叶止咳糖浆,苑叶止咳糖浆
3842,止咳宝片,,止咳宝片,DS16812,止咳宝片,止咳宝片
3843,止咳胶囊,,止咳胶囊,DS16813,止咳胶囊,止咳胶囊
3844,止嗽口服液,止嗽口服液,止嗽口服液,DS16815,止嗽口服液,止嗽口服液
3845,治咳片,治咳片,治咳片,DS16818,治咳片,治咳片
3846,蛇胆姜粒,,蛇胆姜粒,DS16828,蛇胆姜粒,蛇胆姜粒
3847,痰饮丸,,痰饮丸,DS16831,痰饮丸,痰饮丸
3848,杏菀止咳颗粒,,杏菀止咳颗粒,DS16834,杏菀止咳颗粒,杏菀止咳颗粒
3849,诃苓止泻胶囊,诃苓止泻胶囊,诃苓止泻胶囊,DS16844,诃苓止泻胶囊,诃苓止泻胶囊
3850,肉蔻四神丸,肉蔻四神丸,肉蔻四神丸,DS16851,肉蔻四神丸,肉蔻四神丸
3851,温脾止泻丸,温脾止泻丸,温脾止泻丸,DS16855,温脾止泻丸,温脾止泻丸
3852,小儿腹泻散,,小儿腹泻散,DS16856,小儿腹泻散,小儿腹泻散
3853,小儿广朴止泻口服液,小儿广朴止泻口服液,小儿广朴止泻口服液,DS16857,小儿广朴止泻口服液,小儿广朴止泻口服液
3854,小儿泄泻停颗粒,,小儿泄泻停颗粒,DS16860,小儿泄泻停颗粒,小儿泄泻停颗粒
3855,薄荷通吸入剂,泰恩康,薄荷通吸入剂,DS16724,薄荷通吸入剂,薄荷通吸入剂
3856,薄芝菌注射液,,薄芝菌注射液,DS17251,薄芝菌注射液,薄芝菌注射液
3857,宝宝乐,三九,宝宝乐,DS16343,宝宝乐,宝宝乐
3858,参黄消渴胶囊,参黄消渴胶囊,参黄消渴胶囊,DS19116,参黄消渴胶囊,参黄消渴胶囊
3860,参芪消渴颗粒,参芪消渴颗粒,参芪消渴颗粒,DS11991,参芪消渴颗粒,参芪消渴颗粒
3861,地麦消渴胶囊,地麦消渴胶囊,地麦消渴胶囊,DS12001,地麦消渴胶囊,地麦消渴胶囊
3862,宝儿康散,,宝儿康散,DS18551,宝儿康散,宝儿康散
3863,宝儿康糖浆,,宝儿康糖浆,DS18552,宝儿康糖浆,宝儿康糖浆
3864,宝珍橡胶膏,,宝珍橡胶膏,DS14217,宝珍橡胶膏,宝珍橡胶膏
3865,甘露消渴胶囊,甘露消渴胶囊,甘露消渴胶囊,DS12014,甘露消渴胶囊,甘露消渴胶囊
3866,甘芍消渴片,甘芍消渴片,甘芍消渴片,DS12015,甘芍消渴片,甘芍消渴片
3867,川芎茶调滴丸,川芎茶调滴丸,川芎茶调滴丸,DS14429,川芎茶调滴丸,川芎茶调滴丸
3868,保安万灵丸,,保安万灵丸,DS15552,保安万灵丸,保安万灵丸
3870,金鳝消渴颗粒,金鳝消渴颗粒,金鳝消渴颗粒,DS12045,金鳝消渴颗粒,金鳝消渴颗粒
3871,保赤散,汉草堂,保赤散,DS13237,保赤散,保赤散
3872,都梁丸,都梁丸,都梁丸,DS14430,都梁丸,都梁丸
3873,都梁软胶囊,都梁软胶囊,都梁软胶囊,DS15792,都梁软胶囊,都梁软胶囊
3874,清胃消渴胶囊,清胃消渴胶囊,清胃消渴胶囊,DS17150,清胃消渴胶囊,清胃消渴胶囊
3875,三十六味消渴胶囊,三十六味消渴胶囊,三十六味消渴胶囊,DS12095,三十六味消渴胶囊,三十六味消渴胶囊
3876,祛风止痛丸,祛风止痛丸,祛风止痛丸,DS13772,祛风止痛丸,祛风止痛丸
3877,沙梅消渴胶囊,沙梅消渴胶囊,沙梅消渴胶囊,DS12099,沙梅消渴胶囊,沙梅消渴胶囊
3878,保赤一粒金散,金鹿,保赤一粒金散,DS16770,保赤一粒金散,保赤一粒金散
3879,脑立清丸,脑立清丸,脑立清丸,DS12683,脑立清丸,脑立清丸
3880,生津消渴胶囊,生津消渴胶囊,生津消渴胶囊,DS12101,生津消渴胶囊,生津消渴胶囊
3881,脑立清片,脑立清片,脑立清片,DS12644,脑立清片,脑立清片
3882,生芪消渴胶囊,生芪消渴胶囊,生芪消渴胶囊,DS12106,生芪消渴胶囊,生芪消渴胶囊
3883,脑立清胶囊,脑立清胶囊,脑立清胶囊,DS15793,脑立清胶囊,脑立清胶囊
3884,消渴安胶囊,消渴安胶囊,消渴安胶囊,DS12132,消渴安胶囊,消渴安胶囊
3885,消渴降糖胶囊,消渴降糖胶囊,消渴降糖胶囊,DS12133,消渴降糖胶囊,消渴降糖胶囊
3886,久强脑立清,久强脑立清,久强脑立清,DS13059,久强脑立清,久强脑立清
3888,消渴降糖片,消渴降糖片,消渴降糖片,DS12134,消渴降糖片,消渴降糖片
3889,消渴灵颗粒,消渴灵颗粒,消渴灵颗粒,DS12424,消渴灵颗粒,消渴灵颗粒
3890,山绿茶降压胶囊,山绿茶降压胶囊,山绿茶降压胶囊,DS18151,山绿茶降压胶囊,山绿茶降压胶囊
3891,消渴灵片,消渴灵片,消渴灵片,DS12425,消渴灵片,消渴灵片
3892,稳压胶囊,稳压胶囊,稳压胶囊,DS13920,稳压胶囊,稳压胶囊
3893,安宫止血颗粒,,安宫止血颗粒,DS18072,安宫止血颗粒,安宫止血颗粒
3894,辛伐他汀干混悬剂,辛优旨,辛伐他汀,DS1864,辛伐他汀干混悬剂,辛伐他汀干混悬剂
3895,尿嘧啶替加氟片,博莱优福定,尿嘧啶替加氟,DS20124,尿嘧啶替加氟片,尿嘧啶替加氟片
3896,八厘散,,八厘散,DS16151,八厘散,八厘散
3897,小儿清热止咳合剂,小儿清热止咳合剂,小儿清热止咳合剂,DS18408,小儿清热止咳合剂,小儿清热止咳合剂
3899,小儿咳喘灵颗粒,小儿咳喘灵颗粒,小儿咳喘灵颗粒,DS18649,小儿咳喘灵颗粒,小儿咳喘灵颗粒
3900,白苓胶囊,,白苓胶囊,DS14559,白苓胶囊,白苓胶囊
3901,西地碘含片,,西地碘,DS20674,西地碘含片,西地碘含片
3902,西罗莫司口服溶液,宜欣可,西罗莫司,DS20672,西罗莫司口服溶液,西罗莫司口服溶液
3903,西咪替丁口服乳,阿立维,西咪替丁,DS1262,西咪替丁口服乳,西咪替丁口服乳
3904,维生素D2片,维生素D2片,维生素D2,DS20793,维生素D2片,维生素D2片
3905,朴沉化郁丸,,朴沉化郁丸,DS12334,朴沉化郁丸,朴沉化郁丸
3906,十香定痛丸,,十香定痛丸,DS12336,十香定痛丸,十香定痛丸
3907,十香止痛丸,十香止痛丸,十香止痛丸,DS12337,十香止痛丸,十香止痛丸
3908,舒肝和胃口服液,舒肝和胃口服液,舒肝和胃口服液,DS12338,舒肝和胃口服液,舒肝和胃口服液
3909,舒气丸,舒气丸,舒气丸,DS12345,舒气丸,舒气丸
3910,通脉刺五加胶囊,通脉刺五加胶囊,通脉刺五加胶囊,DS11910,通脉刺五加胶囊,通脉刺五加胶囊
3911,双参刺五加口服液,双参刺五加口服液,双参刺五加口服液,DS12189,双参刺五加口服液,双参刺五加口服液
3912,刺五加浸膏,刺五加浸膏,刺五加浸膏,DS19015,刺五加浸膏,刺五加浸膏
3913,刺五加茶,刺五加茶,刺五加茶,DS19014,刺五加茶,刺五加茶
3914,保胎丸,,保胎丸,DS14564,保胎丸,保胎丸
3915,芪药消渴胶囊,芪药消渴胶囊,芪药消渴胶囊,DS12074,芪药消渴胶囊,芪药消渴胶囊
3916,四烯甲萘醌软胶囊,固力康,四烯甲萘醌,DS21908,四烯甲萘醌软胶囊,四烯甲萘醌软胶囊
3917,桑菊感冒颗粒,桑菊感冒颗粒,桑菊感冒颗粒,DS14311,桑菊感冒颗粒,桑菊感冒颗粒
3918,保婴夺命散,保婴夺命散,保婴夺命散,DS16307,保婴夺命散,保婴夺命散
3919,消癌平片,消癌平片,消癌平片,DS12625,消癌平片,消癌平片
3920,香砂平胃散,香砂平胃散,香砂平胃散,DS17550,香砂平胃散,香砂平胃散
3921,六味香连胶囊,六味香连胶囊,六味香连胶囊,DS15826,六味香连胶囊,六味香连胶囊
3922,鼻渊胶囊,,鼻渊胶囊,DS16112,鼻渊胶囊,鼻渊胶囊
3923,痹通药酒,,痹通药酒,DS16600,痹通药酒,痹通药酒
3924,健儿散,健儿散,健儿散,DS19051,健儿散,健儿散
3925,表热清胶囊,,表热清胶囊,DS14879,表热清胶囊,表热清胶囊
3926,槟榔四消片,仁仁,槟榔四消片,DS17081,槟榔四消片,槟榔四消片
3927,头孢氨苄甲氧苄啶胶囊,头孢氨苄甲氧苄啶胶囊,头孢氨苄甲氧苄啶,DS20873,头孢氨苄甲氧苄啶胶囊,头孢氨苄甲氧苄啶胶囊
3928,西帕依麦孜彼子颗粒,西帕依麦孜彼子颗粒,西帕依麦孜彼子颗粒,DS19519,西帕依麦孜彼子颗粒,西帕依麦孜彼子颗粒
3929,博尔宁胶囊,,博尔宁胶囊,DS15238,博尔宁胶囊,博尔宁胶囊
3930,补金片,,补金片,DS16877,补金片,补金片
3931,补肾润肺口服液,,补肾润肺口服液,DS18769,补肾润肺口服液,补肾润肺口服液
3932,复方乌梅祛暑颗粒,复方乌梅祛暑颗粒,复方乌梅祛暑颗粒,DS17393,复方乌梅祛暑颗粒,复方乌梅祛暑颗粒
3933,乌梅人丹,乌梅人丹,乌梅人丹,DS15178,乌梅人丹,乌梅人丹
3934,补益资生丸,,补益资生丸,DS19113,补益资生丸,补益资生丸
3935,不换金正气散,,不换金正气散,DS15985,不换金正气散,不换金正气散
3936,采云曲,,采云曲,DS15359,采云曲,采云曲
3937,消食健儿糖浆,消食健儿糖浆,消食健儿糖浆,DS13359,消食健儿糖浆,消食健儿糖浆
3938,参术健脾丸,参术健脾丸,参术健脾丸,DS18562,参术健脾丸,参术健脾丸
3939,参丹散结胶囊,,参丹散结胶囊,DS13662,参丹散结胶囊,参丹散结胶囊
3940,健脾益血片,健脾益血片,健脾益血片,DS17315,健脾益血片,健脾益血片
3941,肚痛健胃整肠丸,肚痛健胃整肠丸,肚痛健胃整肠丸,DS15987,肚痛健胃整肠丸,肚痛健胃整肠丸
3942,石榴健胃胶囊,石榴健胃胶囊,石榴健胃胶囊,DS14254,石榴健胃胶囊,石榴健胃胶囊
3943,消食健胃片,消食健胃片,消食健胃片,DS13794,消食健胃片,消食健胃片
3944,参胶胶囊,,参胶胶囊,DS18553,参胶胶囊,参胶胶囊
3945,舒郁九宝丸,舒郁九宝丸,舒郁九宝丸,DS12346,舒郁九宝丸,舒郁九宝丸
3946,薯蓣丸,薯蓣丸,薯蓣丸,DS12347,薯蓣丸,薯蓣丸
3947,双姜胃痛丸,双姜胃痛丸,双姜胃痛丸,DS12349,双姜胃痛丸,双姜胃痛丸
3948,双香顺气胶囊,双香顺气胶囊,双香顺气胶囊,DS12352,双香顺气胶囊,双香顺气胶囊
3949,四方胃胶囊,四方胃胶囊,四方胃胶囊,DS12353,四方胃胶囊,四方胃胶囊
3950,四方胃片,四方胃片,四方胃片,DS12354,四方胃片,四方胃片
3951,苏南山肚痛丸,,苏南山肚痛丸,DS12355,苏南山肚痛丸,苏南山肚痛丸
3952,调胃丹,,调胃丹,DS12358,调胃丹,调胃丹
3953,胃康宁片,胃康宁片,胃康宁片,DS12369,胃康宁片,胃康宁片
3954,胃乐宁片,,胃乐宁片,DS12370,胃乐宁片,胃乐宁片
3955,五福化毒丸,,五福化毒丸,DS12622,五福化毒丸,五福化毒丸
3956,利胆排石胶囊,,利胆排石胶囊,DS12624,利胆排石胶囊,利胆排石胶囊
3957,小儿止泻安颗粒,小儿止泻安颗粒,小儿止泻安颗粒,DS16861,小儿止泻安颗粒,小儿止泻安颗粒
3958,小儿止泻膏,小儿止泻膏,小儿止泻膏,DS16862,小儿止泻膏,小儿止泻膏
3959,橡皮生肌膏,,橡皮生肌膏,DS12925,橡皮生肌膏,橡皮生肌膏
3960,消疯散,,消疯散,DS12926,消疯散,消疯散
3961,消炎生肌膏,,消炎生肌膏,DS12927,消炎生肌膏,消炎生肌膏
3962,消肿痛醋膏,消肿痛醋膏,消肿痛醋膏,DS12929,消肿痛醋膏,消肿痛醋膏
3963,消肿橡胶膏,,消肿橡胶膏,DS12930,消肿橡胶膏,消肿橡胶膏
3964,泻毒散,,泻毒散,DS12931,泻毒散,泻毒散
3965,一粒珠,一粒珠,一粒珠,DS12932,一粒珠,一粒珠
3966,余良卿膏药,,余良卿膏药,DS12933,余良卿膏药,余良卿膏药
3967,长春烫伤膏,,长春烫伤膏,DS12936,长春烫伤膏,长春烫伤膏
3968,紫冰油,,紫冰油,DS12938,紫冰油,紫冰油
3969,紫草膏,,紫草膏,DS12939,紫草膏,紫草膏
3970,紫花地丁软膏,,紫花地丁软膏,DS12940,紫花地丁软膏,紫花地丁软膏
3971,紫花烧伤膏,,紫花烧伤膏,DS12941,紫花烧伤膏,紫花烧伤膏
3972,肛舒颗粒,肛舒颗粒,肛舒颗粒,DS12950,肛舒颗粒,肛舒颗粒
3973,化瘀止痛栓,化瘀止痛栓,化瘀止痛栓,DS12954,化瘀止痛栓,化瘀止痛栓
3974,活血益痔酊,活血益痔酊,活血益痔酊,DS12956,活血益痔酊,活血益痔酊
3975,六味消痔胶囊,六味消痔胶囊,六味消痔胶囊,DS12960,六味消痔胶囊,六味消痔胶囊
3976,六味消痔片,六味消痔片,六味消痔片,DS12961,六味消痔片,六味消痔片
3977,牛黄痔清栓,牛黄痔清栓,牛黄痔清栓,DS12962,牛黄痔清栓,牛黄痔清栓
3978,平痔胶囊,,平痔胶囊,DS12963,平痔胶囊,平痔胶囊
3979,九味沉香胶囊,九味沉香胶囊,九味沉香胶囊,DS12986,九味沉香胶囊,九味沉香胶囊
3980,舒颈合剂,舒颈合剂,舒颈合剂,DS11905,舒颈合剂,舒颈合剂
3981,舒脑欣滴丸,舒脑欣滴丸,舒脑欣滴丸,DS11906,舒脑欣滴丸,舒脑欣滴丸
3982,通脉养心口服液,,通脉养心口服液,DS11911,通脉养心口服液,通脉养心口服液
3983,通窍镇痛散,,通窍镇痛散,DS11912,通窍镇痛散,通窍镇痛散
3984,五灵止痛胶囊,五灵止痛胶囊,五灵止痛胶囊,DS11913,五灵止痛胶囊,五灵止痛胶囊
3985,消栓通颗粒,,消栓通颗粒,DS11916,消栓通颗粒,消栓通颗粒
3986,心复康胶囊,,心复康胶囊,DS11918,心复康胶囊,心复康胶囊
3987,心脉隆注射液,,心脉隆注射液,DS11920,心脉隆注射液,心脉隆注射液
3988,心舒宝片,心舒宝片,心舒宝片,DS11922,心舒宝片,心舒宝片
3989,心舒胶囊,心舒胶囊,心舒胶囊,DS11923,心舒胶囊,心舒胶囊
3990,心舒丸,心舒丸,心舒丸,DS11924,心舒丸,心舒丸
3991,心痛康胶囊,,心痛康胶囊,DS11925,心痛康胶囊,心痛康胶囊
3992,心胃止痛胶囊,心胃止痛胶囊,心胃止痛胶囊,DS11927,心胃止痛胶囊,心胃止痛胶囊
3993,芎芷止痛颗粒,芎芷止痛颗粒,芎芷止痛颗粒,DS11930,芎芷止痛颗粒,芎芷止痛颗粒
3994,血络通胶囊,,血络通胶囊,DS11931,血络通胶囊,血络通胶囊
3995,血瘀通颗粒,,血瘀通颗粒,DS11933,血瘀通颗粒,血瘀通颗粒
3996,益气通络颗粒,,益气通络颗粒,DS11937,益气通络颗粒,益气通络颗粒
3997,银蓝通络口服液,,银蓝通络口服液,DS11942,银蓝通络口服液,银蓝通络口服液
3998,珍红颗粒,,珍红颗粒,DS11943,珍红颗粒,珍红颗粒
3999,治偏痛颗粒,治偏痛颗粒,治偏痛颗粒,DS11947,治偏痛颗粒,治偏痛颗粒
4000,中风安口服液,中风安口服液,中风安口服液,DS11948,中风安口服液,中风安口服液
4001,紫灯胶囊,,紫灯胶囊,DS11950,紫灯胶囊,紫灯胶囊
4002,溃疡散胶囊,溃疡散胶囊,溃疡散胶囊,DS11957,溃疡散胶囊,溃疡散胶囊
4003,胃痛平糖浆,,胃痛平糖浆,DS11967,胃痛平糖浆,胃痛平糖浆
4004,乌贝胶囊,,乌贝胶囊,DS11968,乌贝胶囊,乌贝胶囊
4005,参茸大补膏,,参茸大补膏,DS11994,参茸大补膏,参茸大补膏
4006,蛤蚧治痨丸,蛤蚧治痨丸,蛤蚧治痨丸,DS12020,蛤蚧治痨丸,蛤蚧治痨丸
4007,黄蛭益肾胶囊,黄蛭益肾胶囊,黄蛭益肾胶囊,DS12024,黄蛭益肾胶囊,黄蛭益肾胶囊
4008,降糖舒丸,降糖舒丸,降糖舒丸,DS12037,降糖舒丸,降糖舒丸
4009,津力达口服液,津力达口服液,津力达口服液,DS12047,津力达口服液,津力达口服液
4010,维生素D3注射液,维生素D3注射液,维生素D3,DS20791,维生素D3注射液,维生素D3注射液
4011,维生素E乳,,维生素E,DS2652,维生素E乳,维生素E乳
4012,维生素E烟酸酯软胶囊,,维生素E烟酸酯,DS20757,维生素E烟酸酯软胶囊,维生素E烟酸酯软胶囊
4013,胃蛋白酶口服溶液,,胃蛋白酶,DS20750,胃蛋白酶口服溶液,胃蛋白酶口服溶液
4014,乌洛托品片,,乌洛托品,DS20746,乌洛托品片,乌洛托品片
4015,五肽胃泌素注射液,五肽胃泌素注射液,五肽胃泌素,DS20741,五肽胃泌素注射液,五肽胃泌素注射液
4019,脾多肽注射液,,脾多肽,DS21395,脾多肽注射液,脾多肽注射液
4020,匹多莫德口服液,普利莫,匹多莫德,DS2406,匹多莫德口服液,匹多莫德口服液
4021,扑尔伪麻片,乐菲,扑尔伪麻,DS21382,扑尔伪麻片,扑尔伪麻片
4022,葡醛内酯胶囊,,葡醛内酯,DS21369,葡醛内酯胶囊,葡醛内酯胶囊
4023,葡萄糖氯化钠钾注射液,,葡萄糖氯化钠钾,DS21363,葡萄糖氯化钠钾注射液,葡萄糖氯化钠钾注射液
4024,葡萄糖酸钙锌口服溶液,,葡萄糖酸钙锌,DS727,葡萄糖酸钙锌口服溶液,葡萄糖酸钙锌口服溶液
